,LTV_M,Purpose_M,Coop_M,Product_M,Occup_M,Back_M,BoCreditScor_M,PropType_M,Year,Bank,MortDate,Assigned_ID,Portfolio_Worthy
1691,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072638,1
1692,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072639,1
1693,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072640,0
1694,0.13,1.0,1.0,0.879,1.304,2.019,0.743,1.0,2017,Boston,2017,2072641,1
1695,0.13,1.0,1.0,0.879,1.304,2.019,2.85,1.0,2017,Boston,2017,2072642,1
1696,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.146,2017,Boston,2017,2072643,1
1697,0.13,1.61,1.0,0.879,1.0,1.431,2.85,1.0,2017,Boston,2017,2072644,0
1698,0.13,1.0,1.0,0.879,1.304,2.019,0.743,1.0,2017,Boston,2017,2072645,1
1699,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072646,0
1700,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072647,1
1701,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072648,1
1702,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Boston,2017,2072649,1
1703,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072650,1
1704,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Boston,2017,2072651,0
1705,0.127,1.0,1.0,0.879,1.304,2.019,0.743,1.0,2017,Boston,2017,2072652,1
1706,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072653,1
1707,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072654,1
1708,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072655,1
1709,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072656,0
1710,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072657,1
1711,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072658,1
1712,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072659,1
1713,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072660,1
1714,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072661,1
1715,0.127,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072662,1
1716,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072663,1
1717,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072664,1
1718,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072665,1
1719,0.13,1.61,1.0,0.879,1.0,2.02,4.81,1.0,2017,Boston,2017,2072666,1
1720,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Boston,2017,2072667,1
1721,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Boston,2017,2072668,1
1722,0.127,1.61,1.0,0.879,1.0,1.431,1.76,1.146,2017,Boston,2017,2072669,0
1723,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.146,2017,Boston,2017,2072670,0
1724,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072671,1
1725,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072672,1
1726,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072673,1
1727,0.13,1.61,1.0,0.879,1.0,2.02,4.81,1.0,2017,Boston,2017,2072674,1
1728,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072675,1
1729,0.127,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072676,1
1730,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072677,1
1731,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072678,1
1732,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2016,2072679,0
1733,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2016,2072680,0
1734,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072681,1
1735,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.146,2017,Boston,2017,2072682,1
1736,0.13,1.0,1.0,0.879,1.304,2.02,0.743,1.0,2017,Boston,2017,2072683,1
1737,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072684,1
1738,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.146,2017,Boston,2017,2072685,1
1739,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072686,1
1740,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072687,0
1741,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072688,0
1742,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072689,1
1743,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072690,1
1744,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072691,0
1745,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Boston,2017,2072692,0
1746,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072693,1
1747,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072694,1
1748,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072695,1
1749,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072696,1
1750,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.146,2017,Boston,2017,2072697,1
1751,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072698,1
1752,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072699,1
1753,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072700,1
1754,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072701,1
1755,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072702,1
1756,0.127,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072703,1
1757,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.146,2017,Boston,2017,2072704,1
1758,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072705,1
1759,0.127,1.0,1.0,0.879,1.0,1.0,1.76,1.146,2017,Boston,2017,2072706,1
1760,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.146,2017,Boston,2017,2072707,0
1761,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072708,0
1762,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072709,0
1763,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072710,1
1764,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.146,2017,Boston,2017,2072711,1
1765,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072712,1
1766,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2016,2072713,0
1767,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.146,2017,Boston,2015,2072714,1
1768,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2015,2072715,1
1769,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2016,2072716,1
1770,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2015,2072717,1
1771,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2015,2072718,0
1772,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.146,2017,Boston,2017,2072719,1
1773,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2015,2072720,0
1774,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072721,0
1775,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072722,1
1776,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072723,1
1777,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072724,1
1778,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072725,1
1779,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072726,1
1780,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.146,2017,Boston,2017,2072727,1
1781,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072728,1
1782,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072729,1
1783,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Boston,2017,2072730,1
1784,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072731,1
1785,0.13,1.61,1.0,0.879,1.0,1.431,7.426,1.0,2017,Boston,2017,2072732,0
1786,0.13,1.0,1.0,0.879,1.304,2.019,0.743,1.0,2017,Boston,2017,2072733,1
1787,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072734,1
1788,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072735,1
1789,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072736,1
1790,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072737,1
1791,0.13,1.61,1.0,0.879,1.0,2.019,4.81,1.146,2017,Boston,2017,2072738,1
1792,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072739,0
1793,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072740,0
1794,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072741,1
1795,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Boston,2017,2072742,1
1796,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072743,1
1797,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072744,1
1798,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072745,1
1799,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072746,1
1800,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.146,2017,Boston,2017,2072747,1
1801,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2016,2072748,1
1802,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2016,2072749,1
1803,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.146,2017,Boston,2016,2072750,1
1804,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2016,2072751,1
1805,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2016,2072752,1
1806,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072753,1
1807,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Boston,2016,2072754,1
1808,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2016,2072755,1
1809,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2016,2072756,1
1810,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072757,1
1811,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072758,1
1812,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2016,2072759,1
1813,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2015,2072760,1
1814,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072761,1
1815,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2015,2072762,1
1816,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2016,2072763,0
1817,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072764,1
1818,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072765,1
1819,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072766,0
1820,0.127,1.61,1.0,0.879,1.0,1.0,4.81,1.0,2017,Boston,2016,2072767,0
1821,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Boston,2017,2072768,1
1822,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072769,1
1823,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072770,1
1824,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072771,1
1825,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072772,1
1826,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2015,2072773,1
1827,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2015,2072774,1
1828,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Boston,2017,2072775,1
1829,0.127,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Boston,2017,2072776,1
1830,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072777,0
1831,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072778,1
1832,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Boston,2017,2072779,1
1833,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072780,0
1834,0.13,1.61,1.0,0.879,1.0,2.019,2.85,1.0,2017,Boston,2017,2072781,1
1835,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072782,1
1836,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072783,0
1837,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072784,1
1838,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072785,0
1839,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072786,1
1840,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072787,1
1841,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072788,1
1842,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072789,1
1843,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072790,0
1844,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Boston,2017,2072791,1
1845,0.13,1.61,1.0,0.879,1.0,1.431,4.81,1.0,2017,Boston,2017,2072792,0
1846,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.146,2017,Boston,2017,2072793,1
1847,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072794,0
1848,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072795,1
1849,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072796,1
1850,0.13,1.61,1.0,0.879,1.0,2.019,4.81,1.0,2017,Boston,2017,2072797,1
1851,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Boston,2017,2072798,1
1852,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.146,2017,Boston,2017,2072799,1
1853,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072800,1
1854,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072801,1
1855,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072802,1
1856,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Boston,2017,2072803,1
1857,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.146,2017,Boston,2017,2072804,1
1858,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072805,1
1859,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072806,1
1860,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072807,1
1861,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072808,1
1862,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.146,2017,Boston,2017,2072809,1
1863,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072810,0
1864,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072811,1
1865,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072812,1
1866,0.13,1.0,1.0,0.879,1.304,1.0,0.743,1.0,2017,Boston,2017,2072813,1
1867,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072814,0
1868,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Boston,2017,2072815,1
1869,0.127,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072816,1
1870,0.13,1.0,1.0,0.879,1.304,2.345,0.743,1.0,2017,Boston,2017,2072817,1
1871,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2016,2072818,0
1872,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Boston,2017,2072819,1
1873,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072820,1
1874,0.127,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072821,1
1875,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072822,0
1876,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072823,1
1877,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Boston,2017,2072824,1
1878,0.13,1.61,1.0,0.879,1.0,2.02,4.81,1.0,2017,Boston,2016,2072825,1
1879,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072826,0
1880,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072827,0
1881,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2016,2072828,1
1882,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072829,1
1883,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072830,1
1884,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072831,1
1885,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072832,1
1886,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072833,1
1887,0.13,1.61,1.0,0.879,1.0,1.431,4.81,1.0,2017,Boston,2017,2072834,0
1888,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.146,2017,Boston,2017,2072835,0
1889,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072836,0
1890,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Boston,2017,2072837,1
1891,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072838,0
1892,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072839,1
1893,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072840,0
1894,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072841,0
1895,0.127,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072842,1
1896,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072843,1
1897,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072844,1
1898,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.146,2017,Boston,2017,2072845,1
1899,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072846,0
1900,0.127,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072847,1
1901,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072848,1
1902,0.127,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072849,1
1903,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072850,1
1904,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072851,1
1905,0.127,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072852,0
1906,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072853,0
1907,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.146,2017,Boston,2017,2072854,1
1908,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072855,0
1909,0.127,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072856,1
1910,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072857,0
1911,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072858,1
1912,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072859,1
1913,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072860,1
1914,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Boston,2017,2072861,1
1915,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072862,0
1916,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072863,1
1917,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072864,1
1918,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072865,0
1919,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072866,1
1920,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072867,1
1921,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072868,0
1922,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072869,1
1923,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Boston,2017,2072870,1
1924,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Boston,2017,2072871,1
1925,0.13,1.61,1.0,0.879,1.0,2.345,0.743,1.0,2017,Boston,2017,2072872,1
1926,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072873,1
1927,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072874,1
1928,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Boston,2017,2072875,1
1929,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.146,2017,Boston,2017,2072876,1
1930,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072877,1
1931,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.146,2017,Boston,2017,2072878,1
1932,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.146,2017,Boston,2017,2072879,1
1933,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.146,2017,Boston,2017,2072880,1
1934,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072881,1
1935,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072882,1
1936,0.13,1.0,1.0,0.879,1.304,1.0,0.743,1.0,2017,Boston,2017,2072883,1
1937,0.127,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072884,1
1938,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Boston,2017,2072885,1
1939,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072886,1
1940,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.146,2017,Boston,2017,2072887,1
1941,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072888,1
1942,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072889,1
1943,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Boston,2017,2072890,1
1944,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.93,2017,Boston,2017,2072891,1
1945,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072892,1
1946,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072893,1
1947,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2017,2072894,0
1948,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072895,0
1949,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072896,1
1950,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.146,2017,Boston,2017,2072897,1
1951,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072898,1
1952,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Boston,2017,2072899,1
1953,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072900,1
1954,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Boston,2016,2072901,0
1955,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Boston,2017,2072902,1
1956,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2016,2072903,0
1957,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072904,1
1958,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.146,2017,Boston,2017,2072905,1
1959,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Boston,2017,2072906,0
1960,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Boston,2017,2072907,0
1961,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Boston,2017,2072908,1
1962,0.127,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Boston,2017,2072909,1
