,IncRat,LTV,Purpose,Coop,Product,FedGuar,Occup,Front,Back,BoCreditScor,PropType,UPB,Portfolio_Worthy
300,1.6964,0.79,2,2,1,2,1,0.1822,0.4662,5,1,0.2867706237424547,1
301,2.7371,0.85,1,2,1,2,1,0.2072,0.244,5,7,0.2566861167002012,1
302,1.5012,0.83,2,2,1,2,1,0.2458,0.3202,5,7,0.7613038229376257,1
303,0.7079,0.67,2,2,1,2,1,0.1852,0.3331,4,7,0.1544044265593561,1
304,1.0596,0.8,1,2,1,2,1,0.2437,0.2454,5,1,0.3343158953722334,1
305,1.8023,0.77,2,2,1,2,1,0.20600000000000002,0.32299999999999995,2,1,0.7492776659959758,0
306,2.2403,0.97,2,2,1,2,1,0.1945,0.2255,4,7,0.5777786720321931,1
307,2.1685,0.73,2,2,1,2,1,0.1104,0.2775,4,7,0.20809255533199195,1
308,2.6643,0.71,2,2,1,2,1,0.1731,0.1767,5,1,0.7219557344064386,1
309,3.0652,0.58,2,2,1,2,1,0.2043,0.2845,3,1,0.6945593561368208,0
310,1.875,0.52,2,2,1,2,1,0.1042,0.1532,5,7,0.4295774647887324,1
311,1.2957,0.63,2,2,1,2,1,0.2051,0.2481,5,1,0.4031629778672032,1
312,2.1108,0.92,2,2,1,2,1,0.1667,0.2487,4,7,0.403317907444668,1
313,2.2038,0.72,2,2,1,2,1,0.1433,0.1815,5,1,0.36065191146881287,1
314,2.3312,0.8,2,2,1,2,1,0.21100000000000002,0.3969,5,7,0.44609859154929576,1
315,1.8557,0.73,2,2,1,2,1,0.1648,0.3793,5,7,0.29591348088531183,1
316,2.1243,0.92,2,2,1,2,1,0.086,0.3214,3,1,0.21528973843058347,0
317,1.6674,0.55,2,2,1,2,1,0.0923,0.2986,4,1,0.19370422535211268,1
318,3.3187,0.94,2,2,1,2,1,0.1001,0.1548,5,1,0.29117303822937624,1
319,2.6249,0.99,2,2,1,2,1,0.1203,0.5,3,1,0.3011629778672032,0
320,3.1109,0.8,2,2,1,2,1,0.1525,0.1765,5,7,0.5018772635814889,1
321,1.9657,0.87,2,2,1,2,1,0.1186,0.248,5,1,0.606394366197183,1
322,1.3272,0.85,2,2,1,2,1,0.1963,0.4737,4,7,0.24759154929577465,1
323,0.4405,0.67,2,2,1,2,1,0.2976,0.3119,5,1,0.12339034205231388,1
324,1.3373,0.67,2,2,1,2,1,0.1702,0.2674,4,1,0.27451307847082496,1
325,0.7401,0.67,2,2,1,2,1,0.3021,0.318,4,1,0.3756156941649899,1
326,2.1249,0.73,2,2,1,2,1,0.0996,0.1436,5,1,0.19083702213279674,1
327,2.0658,0.82,2,2,1,2,1,0.1316,0.1942,5,1,0.2992233400402414,1
328,2.3211,0.71,2,2,1,2,1,0.1263,0.2916,5,7,0.46443863179074446,1
329,2.1157,0.8,1,2,1,2,1,0.2463,0.3821,5,7,0.5214728370221328,1
330,1.4092,0.74,2,2,1,2,1,0.1225,0.3188,3,1,0.1591146881287726,0
331,1.5835,0.57,2,2,1,2,1,0.1416,0.2549,4,7,0.4478490945674044,1
332,3.2915,0.74,2,2,1,2,1,0.099,0.1078,5,1,0.15354728370221327,1
333,1.4509,0.95,2,2,1,2,1,0.2399,0.4043,5,11,0.31762374245472835,1
334,2.438,0.52,2,2,1,2,1,0.1193,0.1346,5,7,0.2398913480885312,1
335,2.6329,0.7,2,2,1,2,1,0.1932,0.1973,5,1,0.5382293762575452,1
336,1.5353,0.8,2,2,1,2,1,0.2433,0.2536,5,7,0.7238651911468812,1
337,2.3796,0.76,1,2,1,2,1,0.1637,0.2246,5,1,0.4070603621730382,1
338,1.1423,0.8,1,2,1,2,1,0.2412,0.2412,4,1,0.30020321931589533,1
339,1.9657,0.61,2,2,1,2,1,0.1411,0.2199,5,1,0.500420523138833,1
340,1.5428,0.94,2,2,1,2,1,0.231,0.4138,5,1,0.4387726358148893,1
341,1.4053,0.52,2,2,1,2,1,0.2491,0.3302,4,7,0.6157122736418511,1
342,2.0038,0.57,2,2,1,2,1,0.1866,0.2486,5,1,0.35584909456740443,1
343,1.3216,0.74,2,2,1,2,1,0.2085,0.3731,5,1,0.3255030181086519,1
344,0.7309,0.8,1,2,1,2,1,0.29,0.3482,5,1,0.4587525150905432,1
345,1.5678,0.99,2,2,1,2,1,0.1251,0.2961,3,1,0.53420523138833,0
346,2.9495,0.75,1,2,1,2,1,0.1614,0.4112,5,7,0.5880281690140845,1
347,1.3542,0.8,1,2,1,2,1,0.1632,0.1666,4,7,0.37927565392354123,1
348,0.9231,0.85,2,2,1,2,1,0.1298,0.2559,4,1,0.4283822937625754,1
349,0.9755,0.58,2,2,1,2,1,0.1347,0.2416,5,1,0.22634004024144866,1
350,2.8131,0.8,1,2,1,2,1,0.1396,0.4067,4,7,0.7989939637826962,1
351,2.7791,0.54,2,2,1,2,1,0.0529,0.0987,5,1,0.25553319919517103,1
352,1.0601,0.64,1,2,1,2,1,0.248,0.3169,5,1,0.32696177062374243,1
353,0.6648,0.8,1,2,1,2,1,0.3539,0.3917,5,1,0.4295774647887324,1
354,3.2454,0.8,1,2,1,2,1,0.0982,0.467,5,7,0.8158953722334004,1
355,2.1773,0.8,1,2,1,2,1,0.1764,0.3638,5,7,0.7069235412474849,1
356,1.9657,0.91,1,2,1,2,1,0.1005,0.3562,4,1,0.5943561368209255,1
357,1.6016,0.92,1,2,1,2,1,0.113,0.2332,5,1,0.19688128772635816,1
358,1.3512,0.99,2,2,1,2,1,0.2322,0.405,4,1,0.6720422535211267,1
359,1.2666,0.8,1,2,1,2,1,0.2092,0.4742,5,1,0.4507444668008048,1
360,1.6044,0.8,1,2,1,2,1,0.2014,0.4124,5,7,0.5241448692152917,1
361,2.8339,0.8,1,2,1,2,1,0.1462,0.3603,3,1,0.6507042253521126,1
362,1.5872,0.48,1,2,1,2,1,0.0865,0.0955,5,7,0.16836016096579476,1
363,2.3875,0.8,1,2,1,2,1,0.0822,0.1584,5,1,0.19818913480885308,1
364,0.555,0.8,1,2,1,2,1,0.2644,0.3053,4,1,0.25432997987927564,1
365,3.0432,0.49,1,2,1,2,1,0.1563,0.2361,5,7,0.978030181086519,1
366,1.9217,0.99,1,2,1,2,1,0.2109,0.4494,5,7,0.5321931589537223,1
367,1.4853,0.95,2,2,1,2,1,0.1911,0.2697,5,7,0.8886680080482897,1
368,1.8638,0.88,1,2,1,2,1,0.2187,0.2575,5,7,0.5321931589537223,1
369,1.8392,0.8,1,2,1,2,1,0.2177,0.2696,5,7,0.5321931589537223,1
370,1.4195,0.8,1,2,1,2,1,0.2711,0.3677,4,7,0.5321931589537223,1
371,1.5364,0.91,2,2,1,2,1,0.2164,0.4208,2,1,0.5321931589537223,0
372,2.224,0.84,2,2,1,2,1,0.2111,0.3806,5,7,0.5321931589537223,1
373,2.4955,0.8,2,2,1,2,1,0.1311,0.2817,4,7,0.5321931589537223,1
374,1.1094,0.8,1,2,1,2,1,0.3236,0.4183,5,7,0.5321931589537223,1
375,2.5647,0.67,2,2,1,2,1,0.3038,0.4097,4,1,0.5321931589537223,1
376,1.1401,0.8,1,2,1,2,1,0.2366,0.3413,5,1,0.8091488933601609,1
377,1.4346,0.9,2,2,1,2,1,0.214,0.3708,5,7,0.9143299798792756,1
378,2.5722,0.57,2,2,1,2,1,0.1345,0.2203,5,1,0.5321931589537223,1
379,1.9415,0.8,1,2,1,2,1,0.1668,0.3701,5,1,0.5321931589537223,1
380,1.0593,0.8,1,2,1,2,1,0.2629,0.395,5,7,0.8558430583501005,1
381,1.1135,0.92,1,2,1,2,1,0.3087,0.3103,5,1,0.5321931589537223,1
382,1.6754,0.8,1,2,1,2,1,0.1815,0.4303,4,1,0.9915513078470825,1
383,1.7456,0.77,2,2,1,2,1,0.2377,0.3818,4,7,0.9407142857142856,1
384,2.1479,0.8,1,2,1,2,1,0.1801,0.2518,5,7,0.5321931589537223,1
385,2.1416,0.95,2,2,1,2,1,0.1821,0.2664,4,7,0.5321931589537223,1
386,2.2201,0.8,1,2,1,2,1,0.1648,0.2201,5,1,0.5321931589537223,1
387,1.3030000000000002,0.8,1,2,1,2,1,0.2441,0.3741,5,7,0.9930442655935613,1
388,1.7246,0.8,1,2,1,2,1,0.1981,0.366,4,1,0.5321931589537223,1
389,1.6773,0.96,1,2,1,2,1,0.2316,0.4482,5,1,0.5321931589537223,1
390,1.5782,0.89,2,2,1,2,1,0.1823,0.3409,4,1,0.8370704225352112,1
391,1.341,0.8,1,2,1,2,1,0.2381,0.2957,1,1,0.5321931589537223,0
392,0.716,0.8,1,2,1,2,1,0.3475,0.3909,3,1,0.844609657947686,1
393,2.3927,0.9,1,2,1,2,1,0.1527,0.2951,5,1,0.8464104627766599,1
394,0.953,0.8,1,2,1,2,1,0.2918,0.3488,5,7,0.8650281690140844,1
395,1.9015,0.87,1,2,1,2,1,0.1746,0.3233,5,1,0.9796559356136819,1
396,1.129,0.8,1,2,1,2,1,0.2717,0.4648,5,7,0.9270563380281689,1
397,1.3745,0.84,2,2,1,2,1,0.252,0.4093,5,1,0.8642937625754527,1
398,0.878,0.97,1,2,1,2,1,0.3147,0.4042,5,1,0.9331589537223339,1
399,1.96,0.87,2,2,1,2,1,0.157,0.3671,4,7,0.8548913480885311,1
400,2.8173,0.93,2,2,1,2,1,0.1136,0.1184,5,7,0.9265533199195171,1
401,0.7628,0.8,1,2,1,2,1,0.3424,0.355,5,7,0.814189134808853,1
402,2.167,0.8,1,2,1,2,1,0.1399,0.2202,5,1,0.9656740442655934,1
403,1.3601,0.8,1,2,1,2,1,0.2458,0.3182,3,1,0.5321931589537223,1
404,1.2101,0.88,2,2,1,2,1,0.2026,0.3657,5,7,0.8982354124748491,1
405,1.3358,0.8,1,2,1,2,1,0.2609,0.312,5,7,0.5321931589537223,1
406,1.4102,0.8,1,2,1,2,1,0.3115,0.4101,5,1,0.5321931589537223,1
407,1.5178,0.94,2,2,1,2,1,0.2075,0.2646,5,1,0.9528893360160965,1
408,1.7586,0.8,1,2,1,2,1,0.251,0.3114,4,1,0.5321931589537223,1
409,1.2019,0.74,1,2,1,2,1,0.3526,0.4943,5,1,0.5321931589537223,1
410,1.0831,0.76,1,2,1,2,1,0.3379,0.3405,5,1,0.5321931589537223,1
411,1.5146,0.8,2,2,1,2,1,0.2267,0.2908,5,7,0.5321931589537223,1
412,3.0865,0.98,1,2,1,2,1,0.1325,0.2968,5,7,0.5321931589537223,1
413,1.1194,0.97,2,2,1,2,1,0.262,0.4195,4,1,0.8486800804828973,1
414,1.7558,0.8,1,2,1,2,1,0.1939,0.4497,4,1,0.5321931589537223,1
415,1.435,0.8,1,2,1,2,1,0.2286,0.3525,5,7,0.5321931589537223,1
416,1.7108,0.92,1,2,1,2,1,0.2124,0.3684,5,7,0.5321931589537223,1
417,1.6540000000000001,0.8,1,2,1,2,1,0.2436,0.4026,5,7,0.5321931589537223,1
418,1.6903,0.8,1,2,1,2,1,0.2577,0.3334,4,11,0.5321931589537223,1
419,1.0051,0.8,1,2,1,2,1,0.3618,0.5654,3,11,0.8713199195171025,1
420,2.7233,0.99,2,2,1,2,1,0.1593,0.3763,4,11,0.9988571428571428,1
421,2.6539,0.84,2,2,1,2,1,0.1913,0.4821,4,1,0.7776659959758551,1
422,1.6369999999999998,0.96,2,2,1,2,1,0.1951,0.3187,2,1,0.6429879275653924,0
423,1.8746,0.8,1,2,1,2,1,0.2147,0.3921,2,1,0.33121931589537223,0
424,1.895,0.74,2,2,1,2,1,0.1415,0.266,5,7,0.32139034205231387,1
425,1.4512,0.55,2,2,1,2,1,0.0959,0.2721,4,1,0.09023742454728369,1
426,2.0374,0.8,2,2,1,2,1,0.1318,0.3978,4,1,0.29879275653923537,1
427,1.7062,0.8,2,2,1,2,1,0.1017,0.264,3,1,0.22924346076458751,0
428,1.1817,0.97,1,2,1,2,1,0.2236,0.3228,5,1,0.3066841046277666,1
429,1.9657,0.73,1,2,1,2,1,0.1185,0.2674,5,7,0.5773098591549295,1
430,0.8918,0.7,2,2,1,2,1,0.20800000000000002,0.3089,4,7,0.23302012072434608,1
431,1.9657,0.81,2,2,1,2,1,0.0891,0.198,5,1,0.3832997987927565,1
432,2.1896,0.71,2,2,1,2,1,0.196,0.221,5,7,0.5554688128772636,1
433,3.2847,0.67,2,2,1,2,1,0.0679,0.2098,5,1,0.20493762575452712,1
434,2.7291,0.64,2,2,1,2,1,0.1185,0.239,5,1,0.2971851106639839,1
435,2.3598,0.94,1,2,1,2,1,0.1444,0.2234,5,7,0.32851710261569417,1
436,1.5208,0.69,2,2,1,2,1,0.1883,0.4885,5,1,0.2578169014084507,1
437,2.0407,0.71,2,2,1,2,1,0.1618,0.2278,5,1,0.4711388329979879,1
438,1.6440000000000001,0.63,2,2,1,2,1,0.2068,0.2473,5,7,0.6880060362173037,1
439,1.9657,0.75,1,2,1,2,1,0.1375,0.2159,5,1,0.6710261569416498,1
440,1.8868,0.81,2,2,1,2,1,0.2688,0.3696,5,1,0.4617162977867203,1
441,1.5772,0.88,2,2,1,2,1,0.2722,0.2825,5,7,0.7354124748490946,1
442,1.4045,0.91,2,2,1,2,1,0.1085,0.1217,5,1,0.12383903420523139,1
443,1.9657,0.67,2,2,1,2,1,0.0924,0.1081,5,7,0.374907444668008,1
444,1.4828,0.86,2,2,1,2,1,0.3293,0.4554,4,1,0.7313883299798792,1
445,2.3229,0.77,2,2,1,2,1,0.1457,0.1768,5,1,0.6147847082494969,1
446,1.0961,0.85,2,2,1,2,1,0.1098,0.2907,4,1,0.20523138832997984,1
447,1.5235,0.8,1,2,1,2,1,0.1465,0.37799999999999995,4,7,0.40470824949698186,1
448,2.006,0.8,1,2,1,2,1,0.1707,0.33299999999999996,4,7,0.6016096579476861,1
449,1.2133,0.67,2,2,1,2,1,0.1644,0.2432,4,1,0.5409939637826962,1
450,0.7791,0.8,1,2,1,2,1,0.2057,0.4914,4,1,0.2781710261569416,1
451,1.3198,0.8,1,2,1,2,1,0.1505,0.2771,5,1,0.6551207243460764,1
452,0.4489,0.62,2,2,1,2,1,0.2599,0.4442,5,7,0.13219919517102613,1
453,1.5754,0.64,2,2,1,2,1,0.1586,0.1633,5,1,0.5136820925553319,1
454,1.9272,0.8,1,2,1,2,1,0.1959,0.3164,5,7,0.4625875251509054,1
455,1.5354,0.8,1,2,1,2,1,0.1225,0.2085,5,1,0.263476861167002,1
456,1.9657,0.8,1,2,1,2,1,0.0526,0.2794,5,1,0.28651911468812874,1
457,0.9699,0.8,1,2,1,2,1,0.2106,0.2659,4,7,0.5975191146881287,1
458,1.7663,0.8,1,2,1,2,1,0.17800000000000002,0.4467,5,1,0.29859154929577464,1
459,0.848,0.8,1,2,1,2,1,0.0658,0.4099,3,1,0.028243460764587523,1
460,1.9436,0.8,2,2,1,2,1,0.1501,0.2356,3,7,0.7478712273641851,0
461,1.3988,0.8,1,2,1,2,1,0.172,0.4488,5,1,0.4698189134808853,1
462,0.7844,0.67,2,2,1,2,1,0.2028,0.2144,5,7,0.31111670020120724,1
463,2.4473,0.8,1,2,1,2,1,0.1422,0.3386,5,1,0.8018108651911469,1
464,1.5495,0.99,2,2,1,2,1,0.2297,0.3351,5,7,0.7313883299798792,1
465,1.5633,0.8,1,2,1,2,1,0.1942,0.2934,5,1,0.5160965794768612,1
466,2.5849,0.8,2,2,1,2,1,0.114,0.1879,5,7,0.6207243460764587,1
467,0.535,0.97,1,2,1,2,1,0.3106,0.45299999999999996,5,1,0.3470824949698189,1
468,0.7969,0.8,1,2,1,2,1,0.2475,0.4252,4,7,0.37684104627766596,1
469,1.272,0.8,1,2,1,2,1,0.1566,0.2684,4,1,0.23541247484909456,1
470,2.4097,0.97,1,2,1,2,1,0.1741,0.36,5,1,0.5384808853118712,1
471,1.9944,0.8,1,2,1,2,1,0.0827,0.3595,4,1,0.36531790744466797,1
472,1.5490000000000002,0.69,2,2,1,2,1,0.1519,0.4674,5,1,0.2506700201207243,1
473,1.3702,0.8,1,2,1,2,1,0.2246,0.4796,5,1,0.4446680080482897,1
474,3.3816,0.77,2,2,1,2,1,0.0457,0.2466,5,1,0.176056338028169,1
475,1.3918,0.8,1,2,1,2,1,0.1523,0.4373,5,7,0.2882434607645875,1
476,0.961,0.8,1,2,1,2,1,0.2617,0.3204,5,7,0.5877887323943661,1
477,1.5469,0.78,2,2,1,2,1,0.2358,0.3056,5,1,0.745271629778672,1
478,1.7493,0.67,2,2,1,2,1,0.1743,0.3822,5,1,0.4154929577464789,1
479,1.9509999999999998,0.92,1,2,1,2,1,0.1829,0.3964,5,1,0.5956659959758551,1
480,1.0094,0.8,1,2,1,2,1,0.1326,0.3666,3,1,0.2162977867203219,1
481,1.9657,0.92,2,2,1,2,1,0.0809,0.2692,3,1,0.4481891348088531,0
482,1.3885,0.84,2,2,1,2,1,0.2015,0.2402,2,11,0.5831830985915493,0
483,1.6814,0.8,1,2,1,2,1,0.1782,0.3026,5,7,0.5605754527162977,1
484,2.2393,0.85,1,2,1,2,1,0.1924,0.4364,4,7,0.8158953722334004,1
485,0.9508,0.8,1,2,1,2,1,0.2822,0.3519,5,11,0.7112676056338028,1
486,2.4857,0.97,1,2,1,2,1,0.1932,0.2708,5,1,0.6753118712273641,1
487,1.3462,0.87,2,2,1,2,1,0.2118,0.2758,5,7,0.7414486921529174,1
488,1.4047,0.8,2,2,1,2,1,0.2807,0.3818,5,7,0.5507082494969818,1
489,1.6404,0.8,1,2,1,2,1,0.1566,0.4356,2,1,0.42882696177062374,0
490,1.7193,0.97,1,2,1,2,1,0.2424,0.457,5,7,0.6607605633802817,1
491,1.9657,0.89,2,2,1,2,1,0.0903,0.2945,4,11,0.7917505030181086,1
492,0.9482,0.8,1,2,1,2,1,0.1542,0.4502,3,1,0.1843460764587525,1
493,1.8062,0.67,2,2,1,2,1,0.107,0.19,5,7,0.19717907444668004,1
494,2.2055,0.9,2,2,1,2,1,0.2544,0.33899999999999997,5,1,0.8125070422535211,1
495,1.6195,0.8,1,2,1,2,1,0.1414,0.192,5,1,0.37177062374245473,1
496,2.2584,0.99,2,2,1,2,1,0.1537,0.2881,5,1,0.7494969818913481,1
497,1.7349,0.8,1,2,1,2,1,0.1967,0.3741,5,7,0.49855734406438623,1
498,1.7480000000000002,0.8,1,2,1,2,1,0.1735,0.25,4,7,0.8908490945674044,1
499,1.5305,0.8,2,2,1,2,1,0.1913,0.4082,5,7,0.9310241448692153,1
500,1.9816,0.8,1,2,1,2,1,0.1623,0.19399999999999998,3,7,0.5321931589537223,1
501,2.8439,0.92,1,2,1,2,1,0.1256,0.2513,5,7,0.5321931589537223,1
502,1.7549,0.8,1,2,1,2,1,0.1574,0.3802,3,7,0.8694909456740442,1
503,2.3268,0.8,2,2,1,2,1,0.1696,0.3238,5,7,0.5321931589537223,1
504,1.9856,0.8,1,2,1,2,1,0.1851,0.3081,4,7,0.5321931589537223,1
505,2.2929,0.86,2,2,1,2,1,0.15,0.2357,5,7,0.5321931589537223,1
506,1.5566,0.91,1,2,1,2,1,0.2711,0.452,3,7,0.5321931589537223,1
507,1.1873,0.8,1,2,1,2,1,0.3083,0.391,4,7,0.5321931589537223,1
508,1.5513,0.87,2,2,1,2,1,0.1788,0.3155,5,1,0.5321931589537223,1
509,2.487,0.92,2,2,1,2,1,0.1571,0.1952,5,1,0.5321931589537223,1
510,2.6221,0.8,1,2,1,2,1,0.1929,0.4057,4,7,0.9826599597585511,1
511,1.8408,0.8,1,2,1,2,1,0.2006,0.4588,5,1,0.5321931589537223,1
512,1.3183,0.8,1,2,1,2,1,0.2973,0.4309,5,7,0.5321931589537223,1
513,1.3865,0.8,1,2,1,2,1,0.276,0.3355,5,1,0.5321931589537223,1
514,1.911,0.9,2,2,1,2,1,0.1912,0.2375,5,7,0.5321931589537223,1
515,1.6788,0.8,1,2,1,2,1,0.2255,0.3992,5,7,0.5321931589537223,1
516,1.7069999999999999,0.87,2,2,1,2,1,0.2116,0.2528,5,1,0.5321931589537223,1
517,1.2545,0.86,1,2,1,2,1,0.243,0.2462,5,1,0.9515090543259557,1
518,1.8077,0.78,1,2,1,2,1,0.2086,0.2888,5,7,0.5321931589537223,1
519,1.8417,0.69,2,2,1,2,1,0.1111,0.3086,5,1,0.23370221327967805,1
520,1.9009,0.75,2,2,1,2,1,0.1503,0.4306,4,1,0.28558953722334,1
521,1.3061,0.63,2,2,1,2,1,0.0726,0.3529,4,1,0.10174849094567404,1
522,2.4649,0.86,2,2,1,2,1,0.1193,0.1807,5,1,0.5175553319919517,1
523,1.9097,0.78,2,2,1,2,1,0.1493,0.1932,5,1,0.24142454728370222,1
524,1.0709,0.78,2,2,1,2,1,0.3523,0.36,5,1,0.8030181086519114,1
525,1.7782,0.57,1,2,1,2,1,0.2226,0.3268,5,1,0.3843058350100603,1
526,1.8664,0.79,2,2,1,2,1,0.1857,0.2906,4,7,0.33983903420523137,1
527,1.6347,0.8,1,2,1,2,1,0.35,0.3644,5,7,0.6982816901408451,1
528,1.9657,0.68,2,2,1,2,1,0.1534,0.1983,5,7,0.7857142857142857,1
529,1.3242,0.87,2,2,1,2,1,0.1735,0.36,4,1,0.2880583501006036,1
530,1.1615,0.98,2,2,1,2,1,0.1722,0.1782,5,1,0.2866378269617706,1
531,1.6225,0.8,1,2,1,2,1,0.1648,0.2045,5,7,0.5804828973843058,1
532,1.3796,0.8,2,2,1,2,1,0.2873,0.2894,2,11,0.6508873239436619,0
533,0.8991,0.8,1,2,1,2,1,0.2395,0.3834,4,1,0.43930985915492954,1
534,0.9461,0.8,1,2,1,2,1,0.2058,0.3155,4,1,0.31598993963782696,1
535,2.5042,0.62,2,2,1,2,1,0.1087,0.1573,5,7,0.6792756539235412,1
536,0.4577,0.8,1,2,1,2,1,0.2809,0.4131,4,1,0.18289738430583502,1
537,1.2494,0.8,1,2,1,2,1,0.1853,0.2804,5,1,0.3486981891348088,1
538,1.7376,0.8,1,2,1,2,1,0.2136,0.35700000000000004,5,7,0.6607645875251509,1
539,1.3165,0.88,2,2,1,2,1,0.2501,0.3726,3,1,0.48792756539235405,0
540,1.3038,0.8,1,2,1,2,1,0.1656,0.3284,4,7,0.4496981891348088,1
541,1.4233,0.8,1,2,1,2,1,0.1719,0.2853,4,1,0.3714849094567404,1
542,1.6802,0.8,1,2,1,2,1,0.2537,0.4621,5,7,0.7872555331991952,1
543,1.4865,0.93,2,2,1,2,1,0.1904,0.4393,3,11,0.7111348088531186,0
544,1.2444,0.8,1,2,1,2,1,0.2532,0.3342,5,7,0.656702213279678,1
545,1.466,0.92,2,2,1,2,1,0.1837,0.4601,3,7,0.4899396378269617,0
546,0.9175,0.5,2,2,1,2,1,0.2234,0.36,4,7,0.5,1
547,1.4296,0.8,1,2,1,2,1,0.1348,0.4009,5,1,0.21830985915492956,1
548,2.3479,0.8,1,2,1,2,1,0.1222,0.3349,5,7,0.4738430583501006,1
549,1.0390000000000001,0.88,2,2,1,2,1,0.1317,0.3809,3,1,0.2947686116700201,0
550,1.9657,0.8,2,2,1,2,1,0.084,0.198,4,7,0.5845070422535211,1
551,1.2903,0.8,1,2,1,2,1,0.2095,0.3862,2,7,0.6544426559356137,0
552,1.7994,0.87,1,2,1,2,1,0.2031,0.2738,5,7,0.5786056338028168,1
553,1.0884,0.76,2,2,1,2,1,0.1837,0.2432,5,7,0.5564647887323944,1
554,1.0333,0.8,1,2,1,2,1,0.2737,0.4221,4,7,0.44860160965794765,1
555,0.9028,0.97,2,2,1,2,1,0.2888,0.3527,5,1,0.3540241448692153,1
556,1.5551,0.58,2,2,1,2,1,0.1676,0.4772,4,7,0.25251509054325955,1
557,0.8995,0.8,1,2,1,2,1,0.3103,0.3122,5,1,0.45872837022132795,1
558,0.9165,0.63,2,2,1,2,1,0.0947,0.377,5,1,0.06370824949698188,1
559,1.758,0.8,2,2,1,2,1,0.2476,0.4039,3,1,0.6909959758551307,0
560,1.9657,0.9,1,2,1,2,1,0.1166,0.1532,5,7,0.8143863179074446,1
561,2.1533,0.83,2,2,1,2,1,0.2153,0.2974,5,7,0.5764124748490945,1
562,0.5395,0.95,2,2,1,2,1,0.2981,0.3027,5,1,0.1736136820925553,1
563,2.6539,0.8,2,2,1,2,1,0.2255,0.4304,4,1,0.6758551307847082,1
564,2.2903,0.8,1,2,1,2,1,0.1552,0.395,5,1,0.4252233400402414,1
565,0.6523,0.93,2,2,1,2,1,0.2395,0.4518,5,7,0.2237887323943662,1
566,2.1137,0.65,2,2,1,2,1,0.1403,0.1622,5,7,0.41378269617706237,1
567,1.5179,0.67,2,2,1,2,1,0.1636,0.1703,5,7,0.4249235412474849,1
568,1.9657,0.8,1,2,1,2,1,0.2209,0.2278,5,1,0.7669919517102615,1
569,2.7192,0.85,2,2,1,2,1,0.1198,0.1895,5,7,0.9352112676056338,1
570,1.6739,0.8,2,2,1,2,1,0.2436,0.2974,5,7,0.5321931589537223,1
571,2.7917,0.8,1,2,1,2,1,0.1998,0.4956,4,1,0.923102615694165,1
572,1.9657,0.8,1,2,1,2,1,0.0899,0.2218,5,1,0.8178430583501005,1
573,2.085,0.8,2,2,1,2,1,0.1313,0.4568,3,1,0.8291770623742454,0
574,2.009,0.8,1,2,1,2,1,0.2612,0.3304,4,1,0.8930603621730382,1
575,1.8602,0.8,1,2,1,2,1,0.2246,0.2285,4,11,0.5321931589537223,1
576,2.0759,0.98,2,2,1,2,1,0.1516,0.37,4,7,0.9097826961770623,1
577,1.6063,0.8,2,2,1,2,1,0.1918,0.366,4,1,0.971235412474849,1
578,1.2549,0.8,1,2,1,2,1,0.2678,0.3446,5,7,0.5321931589537223,1
579,1.3838,0.8,1,2,1,2,1,0.22,0.3407,5,7,0.9094607645875251,1
580,1.9657,0.73,2,2,1,2,1,0.1512,0.1759,5,1,0.983225352112676,1
581,2.4717,0.97,2,2,1,2,1,0.2001,0.3256,5,1,0.8306156941649899,1
582,1.0664,0.8,1,2,1,2,1,0.2844,0.3644,4,1,0.9805432595573439,1
583,1.0016,0.8,1,2,1,2,1,0.2587,0.2973,5,1,0.8263460764587525,1
584,0.8906,0.82,2,2,1,2,1,0.23,0.36,5,1,0.9595311871227363,1
585,1.9657,0.81,2,2,1,2,1,0.0923,0.2178,5,7,0.5321931589537223,1
586,0.5757,0.8,1,2,1,2,1,0.1848,0.251,4,1,0.2154024144869215,1
587,1.6731,0.8,1,2,1,2,1,0.2071,0.4058,5,7,0.6720040241448691,1
588,1.9657,0.8,1,2,1,2,1,0.0497,0.2886,4,7,0.30720523138832995,1
589,0.6076,0.8,2,2,1,2,1,0.23,0.457,4,7,0.5051851106639839,1
590,1.9803,0.81,2,2,1,2,1,0.2066,0.2932,5,7,0.5693822937625754,1
591,1.2521,0.8,1,2,1,2,1,0.2488,0.4532,5,7,0.5513983903420523,1
592,2.3227,0.8,1,2,1,2,1,0.1057,0.2701,5,1,0.38504426559356136,1
593,0.7772,0.8,1,2,1,2,1,0.2012,0.4355,2,1,0.24956539235412473,0
594,1.3961,0.97,2,2,1,2,1,0.2175,0.2967,4,1,0.49551106639839027,1
595,0.9075,0.67,2,2,1,2,1,0.0921,0.3852,4,1,0.08663782696177061,1
596,1.8564,0.8,1,2,1,2,1,0.1927,0.3688,5,7,0.5890241448692153,1
597,0.5559,0.8,1,2,1,2,1,0.3642,0.4358,2,1,0.3278148893360161,0
598,1.9881,0.8,1,2,1,2,1,0.1962,0.3444,5,7,0.7518390342052313,1
599,2.2834,0.8,1,2,1,2,1,0.1575,0.2139,5,7,0.6186841046277666,1
600,2.5593,0.8,1,2,1,2,1,0.1298,0.1609,5,1,0.5794486921529175,1
601,1.4065,0.8,2,2,1,2,1,0.281,0.3241,2,1,0.6237062374245472,0
602,0.8617,0.8,1,2,1,2,1,0.2509,0.3819,5,7,0.5101629778672032,1
